,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
11032,0,0.475796673,0.561,0.04,0,13,CAPRIN2
11033,0,0.475204068,0.487,0.003,0,13,LINC01133
11034,0,0.474956209,0.751,0.119,0,13,RCC2
11035,0,0.474564448,0.568,0.046,0,13,SLC22A16
11036,0,0.474069814,0.738,0.119,0,13,FAM136A
11037,0,0.47386439,0.484,0.014,0,13,CDH1
11038,0,0.473281631,0.694,0.086,0,13,KHSRP
11039,0,0.472819306,0.997,0.9,0,13,RPS23
11040,0,0.472721231,0.776,0.145,0,13,PSMD11
11041,0,0.472083736,0.786,0.133,0,13,TCF3
11042,0,0.471830052,0.75,0.12,0,13,RABL6
11043,0,0.471730826,0.9,0.302,0,13,U2SURP
11044,0,0.471298183,0.87,0.266,0,13,CYCS
11045,0,0.471018361,0.848,0.218,0,13,PCMT1
11046,0,0.470874324,0.704,0.132,0,13,HDAC7
11047,0,0.470478566,0.604,0.058,0,13,HELLS
11048,0,0.469965791,0.524,0.02,0,13,DHRS11
11049,0,0.469510088,0.648,0.069,0,13,TSR1
11050,0,0.469176493,0.864,0.244,0,13,EIF2AK1
11051,0,0.469061577,0.758,0.129,0,13,ABCE1
11052,0,0.468992624,0.886,0.234,0,13,GLUL
11053,0,0.468778455,0.571,0.028,0,13,PRELID2
11054,0,0.468365263,0.924,0.351,0,13,PSMD8
11055,0,0.468247209,0.901,0.313,0,13,PSMA5
11056,0,0.468007469,0.886,0.243,0,13,PHPT1
11057,0,0.467068978,0.934,0.359,0,13,ANP32A
11058,0,0.466523404,0.635,0.05,0,13,UCK2
11059,0,0.466176512,0.663,0.066,0,13,PDXP
11060,0,0.465833122,0.606,0.037,0,13,C8orf88
11061,0,0.465510691,0.565,0.029,0,13,TMEM97
11062,0,0.465418859,0.526,0.04,0,13,KIFC1
11063,0,0.46468506,0.524,0.02,0,13,ORC1
11064,0,0.464624257,0.575,0.035,0,13,XK
11065,0,0.464035236,0.656,0.095,0,13,NCAPD2
11066,0,0.464002992,0.699,0.097,0,13,GUCD1
11067,0,0.463882396,0.58,0.032,0,13,CHEK1
11068,0,0.463272818,0.743,0.127,0,13,DCAF6
11069,0,0.463272238,0.934,0.361,0,13,RNPS1
11070,0,0.462568491,0.455,0.097,0,13,SLC4A1
11071,0,0.461953933,0.565,0.032,0,13,ELOVL6
11072,0,0.461886823,0.782,0.164,0,13,GARS1
11073,0,0.461886204,0.571,0.024,0,13,POMGNT2
11074,0,0.461594357,0.651,0.068,0,13,RBFA
11075,0,0.461473381,0.686,0.088,0,13,NCAPD3
11076,0,0.460622145,0.678,0.071,0,13,BCL2L12
11077,0,0.460533723,0.795,0.157,0,13,COA1
11078,0,0.459939014,0.526,0.036,0,13,CDCA8
11079,0,0.459455771,0.719,0.116,0,13,ATPAF1
11080,0,0.459203533,0.814,0.172,0,13,MRPL55
11081,0,0.45898398,0.738,0.116,0,13,NUP107
11082,0,0.458907229,0.581,0.042,0,13,NPM3
11083,0,0.457952797,0.881,0.232,0,13,OLA1
11084,0,0.457384313,0.984,0.743,0,13,RPL27A
11085,0,0.457231514,0.867,0.217,0,13,HDLBP
11086,0,0.45655929,0.747,0.113,0,13,MTX1
11087,0,0.456184942,0.975,0.589,0,13,ATP5F1D
11088,0,0.456046898,0.836,0.21,0,13,SUZ12
11089,0,0.455940679,0.814,0.172,0,13,METTL5
11090,0,0.455893693,0.575,0.044,0,13,KNL1
11091,0,0.455847562,0.781,0.146,0,13,ARMC8
11092,0,0.455636677,0.741,0.151,0,13,AP2A1
11093,0,0.455555159,0.666,0.097,0,13,SCPEP1
11094,0,0.455530825,0.949,0.412,0,13,PABPN1
11095,0,0.455446409,0.592,0.035,0,13,SLC37A4
11096,0,0.455316211,0.975,0.599,0,13,SUMO2
11097,0,0.45434543,0.644,0.058,0,13,THOP1
11098,0,0.454316355,0.809,0.186,0,13,NT5C
11099,0,0.454000158,0.763,0.118,0,13,LMNB1
11100,0,0.45313711,0.747,0.119,0,13,VPS25
11101,0,0.453129092,0.79,0.152,0,13,ZFPM1
11102,0,0.452497585,0.701,0.137,0,13,TANGO2
11103,0,0.451994814,0.576,0.041,0,13,ACSM3
11104,0,0.451906943,0.6,0.045,0,13,CENPN
11105,0,0.451750871,0.946,0.382,0,13,HNRNPM
11106,0,0.45131614,0.709,0.094,0,13,MRPS9
11107,0,0.450901885,0.562,0.034,0,13,SORD
11108,0,0.450143018,0.593,0.047,0,13,RFC3
11109,0,0.449999686,0.987,0.775,0,13,RPL31
11110,0,0.449765013,0.509,0.026,0,13,POLQ
11111,0,0.449472924,0.542,0.016,0,13,B4GALT2
11112,0,0.449234639,0.671,0.083,0,13,LMNB2
11113,0,0.449203972,0.575,0.05,0,13,ST8SIA6
11114,0,0.448952836,0.84,0.202,0,13,HSD17B10
11115,0,0.44879427,0.855,0.226,0,13,DHX9
11116,0,0.448516667,0.709,0.097,0,13,BRIX1
11117,0,0.448389797,0.466,0.028,0,13,AURKB
11118,0,0.448183898,0.581,0.041,0,13,GGH
11119,0,0.44817955,0.68,0.081,0,13,EIF2B3
11120,0,0.448138782,0.57,0.031,0,13,CDK2
11121,0,0.448124618,0.962,0.554,0,13,CALM2
11122,0,0.44684652,0.664,0.099,0,13,CMSS1
11123,0,0.446639529,0.566,0.044,0,13,MGLL
11124,0,0.446273079,0.786,0.157,0,13,DDX54
11125,0,0.445732499,0.596,0.082,0,13,H2AC11
11126,0,0.445647119,0.723,0.107,0,13,EXOSC7
11127,0,0.445374124,0.614,0.051,0,13,SFXN4
11128,0,0.445177221,0.781,0.152,0,13,MRPS18B
11129,0,0.444565419,0.941,0.44,0,13,SNX3
11130,0,0.444492537,0.943,0.415,0,13,ST13
11131,0,0.444062271,0.833,0.193,0,13,SMARCA4
11132,0,0.443983606,0.772,0.144,0,13,GLRX3
11133,0,0.443151902,0.779,0.158,0,13,PPIP5K2
11134,0,0.442524966,0.587,0.042,0,13,WEE1
11135,0,0.442315995,0.751,0.125,0,13,SPECC1
11136,0,0.442256964,0.708,0.114,0,13,MTHFD2
11137,0,0.441756985,0.683,0.087,0,13,NIPSNAP3A
11138,0,0.441628176,0.778,0.154,0,13,IPO7
11139,0,0.441169639,0.547,0.033,0,13,GRB10
11140,0,0.441105051,0.832,0.192,0,13,GPAA1
11141,0,0.441081235,0.606,0.06,0,13,GALNT6
11142,0,0.440455302,0.582,0.044,0,13,RCC1
11143,0,0.440240398,0.523,0.024,0,13,SPC24
11144,0,0.440204515,0.608,0.065,0,13,ABCC4
11145,0,0.44013276,0.724,0.113,0,13,ZNF593
11146,0,0.439732863,0.898,0.301,0,13,HNRNPH3
11147,0,0.43970414,0.92,0.367,0,13,RBM8A
11148,0,0.439599018,0.848,0.216,0,13,NDUFA10
11149,0,0.438855931,0.591,0.064,0,13,KIF13A
11150,0,0.438785156,0.49,0.011,0,13,APOBEC3B
11151,0,0.438365601,0.865,0.25,0,13,HPS1
11152,0,0.438343591,0.673,0.101,0,13,DENND10
11153,0,0.438149271,0.757,0.141,0,13,HCFC1
11154,0,0.438011569,0.813,0.168,0,13,FCGRT
11155,0,0.437573797,0.81,0.169,0,13,SNX5
11156,0,0.437376284,0.916,0.319,0,13,CBX3
11157,0,0.437369538,0.76,0.161,0,13,MRPS26
11158,0,0.437366168,0.997,0.909,0,13,RPS6
11159,0,0.437351419,0.566,0.039,0,13,NME1
11160,0,0.435951037,0.687,0.093,0,13,THOC6
11161,0,0.435945977,0.602,0.044,0,13,RFC5
11162,0,0.435832814,0.56,0.039,0,13,NADK2
11163,0,0.435386291,0.665,0.11,0,13,RREB1
11164,0,0.435222211,0.548,0.04,0,13,ZNF367
11165,0,0.435044478,0.357,0.091,0,13,EIF1AY
11166,0,0.434348063,0.751,0.126,0,13,MALSU1
11167,0,0.434250949,0.836,0.19,0,13,UBE2E3
11168,0,0.433614594,0.513,0.023,0,13,SPHK1
11169,0,0.432752967,0.616,0.051,0,13,MRPL35
11170,0,0.43263585,0.688,0.073,0,13,ANKRD9
11171,0,0.432596963,0.537,0.028,0,13,RAD51AP1
11172,0,0.432052676,0.745,0.131,0,13,PSMG4
11173,0,0.431022895,0.834,0.191,0,13,PTOV1
11174,0,0.430924914,0.483,0.026,0,13,RAB3IL1
11175,0,0.430789949,0.758,0.247,0,13,FAM117A
11176,0,0.429648187,0.713,0.1,0,13,FAM207A
11177,0,0.429428636,0.929,0.362,0,13,YWHAQ
11178,0,0.429383532,0.701,0.093,0,13,TRAF7
11179,0,0.429275627,0.652,0.087,0,13,ABHD5
11180,0,0.429091008,0.682,0.082,0,13,YEATS4
11181,0,0.429089594,0.94,0.494,0,13,USP15
11182,0,0.42905851,0.531,0.054,0,13,H2AC16
11183,0,0.429022367,0.838,0.238,0,13,ASAP1
11184,0,0.428774914,0.678,0.093,0,13,UGGT1
11185,0,0.427954294,0.787,0.159,0,13,SF3B3
11186,0,0.42779225,0.936,0.378,0,13,EIF3M
11187,0,0.427396077,0.636,0.061,0,13,CCDC28B
11188,0,0.427243798,0.543,0.056,0,13,CR1L
11189,0,0.427081331,0.597,0.043,0,13,MIS18A
11190,0,0.42632374,0.543,0.024,0,13,POC1A
11191,0,0.425325661,0.888,0.307,0,13,RBIS
11192,0,0.424593418,0.798,0.175,0,13,DNAJC19
11193,0,0.424309481,0.619,0.062,0,13,TBC1D7
11194,0,0.424173502,0.959,0.53,0,13,GPX4
11195,0,0.424086309,0.475,0.029,0,13,ACHE
11196,0,0.423994844,0.794,0.167,0,13,HIKESHI
11197,0,0.423608228,0.523,0.051,0,13,SLC6A8
11198,0,0.423425658,0.962,0.497,0,13,HNRNPA3
11199,0,0.422509901,0.485,0.026,0,13,KIF2C
11200,0,0.422466355,0.72,0.123,0,13,CREG1
11201,0,0.421945806,0.653,0.088,0,13,CCDC14
11202,0,0.421922515,0.94,0.4,0,13,PRDX1
11203,0,0.421762254,0.832,0.185,0,13,DPM2
11204,0,0.421058348,0.515,0.028,0,13,E2F1
11205,0,0.421005336,0.502,0.018,0,13,CDC25A
11206,0,0.420714445,0.83,0.208,0,13,PLEKHJ1
11207,0,0.420531031,0.663,0.077,0,13,METTL21A
11208,0,0.420139155,0.699,0.1,0,13,AGPAT5
11209,0,0.41960239,0.7,0.096,0,13,LAS1L
11210,0,0.419236569,0.628,0.064,0,13,TRUB2
11211,0,0.418000649,0.738,0.136,0,13,HSPA4
11212,0,0.417996451,0.87,0.278,0,13,SMARCC1
11213,0,0.417920799,0.628,0.068,0,13,DDI2
11214,0,0.417820426,0.85,0.234,0,13,RNF187
11215,0,0.417785364,0.875,0.263,0,13,RALBP1
11216,0,0.41759727,0.527,0.025,0,13,RAD51
11217,0,0.416350569,0.971,0.549,0,13,PSMA7
11218,0,0.416221032,0.71,0.109,0,13,GTPBP4
11219,0,0.415997618,0.744,0.132,0,13,CCDC47
11220,0,0.415605001,0.771,0.149,0,13,NUDCD2
11221,0,0.415469228,0.755,0.132,0,13,UCHL5
11222,0,0.41491135,0.626,0.062,0,13,KCNN4
11223,0,0.414863954,0.964,0.51,0,13,SRSF7
11224,0,0.414637354,0.908,0.327,0,13,GSPT1
11225,0,0.414594893,0.626,0.069,0,13,ACADS
11226,0,0.414547192,0.607,0.054,0,13,WDR12
11227,0,0.414460292,0.804,0.193,0,13,PSMC4
11228,0,0.414061277,0.658,0.087,0,13,HPS4
11229,0,0.413844023,0.551,0.041,0,13,CCDC86
11230,0,0.413547611,0.915,0.367,0,13,SRP9
11231,0,0.413523071,0.944,0.548,0,13,MT-ND6
11232,0,0.412827706,0.566,0.05,0,13,MMS22L
11233,0,0.412167942,0.765,0.151,0,13,EIF4E
11234,0,0.412009001,0.474,0.014,0,13,AC073210.3
11235,0,0.411870963,0.591,0.05,0,13,PRMT5
11236,0,0.411694141,0.7,0.107,0,13,NDUFAF6
11237,0,0.411663556,0.771,0.152,0,13,FKBP3
11238,0,0.411494694,0.499,0.029,0,13,BUB1
11239,0,0.411323277,0.605,0.066,0,13,TMEM14A
11240,0,0.411206996,0.524,0.033,0,13,CLUH
11241,0,0.411132921,0.898,0.298,0,13,PRPF40A
11242,0,0.41094235,0.788,0.164,0,13,NDUFS4
11243,0,0.410593317,0.422,0.036,0,13,GYPA
11244,0,0.410431861,0.715,0.12,0,13,HARS1
11245,0,0.410317226,0.586,0.057,0,13,PTK2
11246,0,0.410012668,0.63,0.067,0,13,MRPL39
11247,0,0.409913821,0.637,0.065,0,13,SAC3D1
11248,0,0.409654444,0.691,0.104,0,13,NOP14
11249,0,0.4094245,0.66,0.101,0,13,GNL3
11250,0,0.409411177,0.839,0.213,0,13,SEC13
11251,0,0.409121851,0.571,0.042,0,13,SHMT1
11252,0,0.408404074,0.61,0.068,0,13,CARM1
11253,0,0.408077539,0.471,0.005,0,13,PIR
11254,0,0.407572107,0.97,0.568,0,13,MZT2B
11255,0,0.406666285,0.927,0.378,0,13,GNG5
11256,0,0.406245766,0.659,0.074,0,13,ENDOG
11257,0,0.405639891,0.432,0.026,0,13,AURKA
11258,0,0.405474279,0.771,0.16,0,13,TXNDC17
11259,0,0.405233287,0.645,0.074,0,13,PHF6
11260,0,0.405153297,0.985,0.87,0,13,MT-ND5
11261,0,0.404735299,0.705,0.112,0,13,PRPS1
11262,0,0.404430557,0.602,0.058,0,13,GAB1
11263,0,0.404040447,0.559,0.04,0,13,DNAAF5
11264,0,0.403942739,0.697,0.098,0,13,NUP93
11265,0,0.403678204,0.442,0.056,0,13,RHCE
11266,0,0.403548345,0.88,0.29,0,13,PDIA6
11267,0,0.403439477,0.717,0.109,0,13,STRBP
11268,0,0.403414201,0.855,0.23,0,13,PFDN2
11269,0,0.4029605,0.644,0.07,0,13,ACOT13
11270,0,0.402609117,0.569,0.05,0,13,TOP1MT
11271,0,0.402474773,0.993,0.864,0,13,RACK1
11272,0,0.402097143,0.599,0.065,0,13,NAT10
11273,0,0.402089302,0.752,0.147,0,13,AHSA1
11274,0,0.401452764,0.504,0.025,0,13,CDCA5
11275,0,0.401367856,0.587,0.049,0,13,GOLIM4
11276,0,0.401094358,0.498,0.031,0,13,CKAP2L
11277,0,0.400687909,0.676,0.09,0,13,SGTA
11278,0,0.400549636,0.556,0.042,0,13,SSX2IP
11279,0,0.400112722,0.938,0.443,0,13,EIF4B
11280,0,0.399951725,0.487,0.019,0,13,EXO1
11281,0,0.399825509,0.628,0.071,0,13,PPOX
11282,0,0.399211586,0.453,0.03,0,13,KIF23
11283,0,0.398955728,0.754,0.139,0,13,PHF5A
11284,0,0.398765395,0.584,0.061,0,13,MYL6B
11285,0,0.398756661,0.673,0.085,0,13,HPF1
11286,0,0.398505478,0.567,0.062,0,13,ZRANB3
11287,0,0.39835178,0.471,0.035,0,13,BRIP1
11288,0,0.398320329,0.592,0.053,0,13,MYO19
11289,0,0.398249154,0.686,0.1,0,13,POLR3K
11290,0,0.397767214,0.636,0.074,0,13,TMEM9
11291,0,0.397580841,0.736,0.131,0,13,MRPL40
11292,0,0.397417402,0.867,0.259,0,13,BAG1
11293,0,0.396999068,0.57,0.064,0,13,MYBBP1A
11294,0,0.395983431,0.922,0.389,0,13,TOMM20
11295,0,0.395423267,0.821,0.217,0,13,STAU1
11296,0,0.395245399,0.74,0.13,0,13,COQ4
11297,0,0.395095651,0.501,0.026,0,13,PUS7
11298,0,0.394609535,0.888,0.298,0,13,EIF4H
11299,0,0.394527976,0.697,0.102,0,13,ORC4
11300,0,0.394357926,0.732,0.135,0,13,MRPL47
11301,0,0.394312169,0.775,0.164,0,13,TFAM
11302,0,0.3942818,0.396,0.014,0,13,AC069410.1
11303,0,0.394276632,0.617,0.066,0,13,PKP4
11304,0,0.393835611,0.697,0.103,0,13,MRPL42
11305,0,0.393423828,0.757,0.158,0,13,LARP1
11306,0,0.393361945,0.419,0.037,0,13,IFI27
11307,0,0.393332942,0.842,0.228,0,13,SNRPA1
11308,0,0.393328956,0.862,0.261,0,13,KPNB1
11309,0,0.393121989,0.554,0.052,0,13,SREBF1
11310,0,0.393114829,0.641,0.073,0,13,CPSF3
11311,0,0.393092845,0.481,0.028,0,13,KIF4A
11312,0,0.392697089,0.734,0.128,0,13,MRPL36
11313,0,0.392517135,0.987,0.785,0,13,RPS11
11314,0,0.392331532,0.411,0.016,0,13,SERPINE2
11315,0,0.391748672,0.417,0.004,0,13,APOL4
11316,0,0.391414534,0.85,0.236,0,13,SUMO3
11317,0,0.390629988,0.5,0.03,0,13,ANLN
11318,0,0.390447522,0.825,0.193,0,13,USP48
11319,0,0.390430322,0.621,0.07,0,13,MLH1
11320,0,0.390116729,0.892,0.317,0,13,SSNA1
11321,0,0.390023309,0.993,0.838,0,13,EEF2
11322,0,0.389960447,0.644,0.082,0,13,HSDL2
11323,0,0.389341034,0.515,0.032,0,13,KIF15
11324,0,0.389289677,0.955,0.533,0,13,RBM3
11325,0,0.389108153,0.624,0.063,0,13,ACOT7
11326,0,0.388748308,0.468,0.018,0,13,MICALL2
11327,0,0.388370642,0.79,0.192,0,13,NSMCE2
11328,0,0.388004489,0.964,0.572,0,13,NDUFA4
11329,0,0.387766509,0.558,0.048,0,13,IPO11
11330,0,0.387750964,0.662,0.085,0,13,ARMC6
11331,0,0.3876741,0.997,0.926,0,13,RPS3
11332,0,0.387245127,0.646,0.089,0,13,HAUS2
11333,0,0.386603685,0.907,0.324,0,13,NDUFS7
11334,0,0.386586575,0.567,0.052,0,13,NCAPG2
11335,0,0.386565554,0.58,0.042,0,13,BCS1L
11336,0,0.386350472,0.533,0.038,0,13,ASF1B
11337,0,0.386239068,0.892,0.305,0,13,MZT2A
11338,0,0.384902678,0.787,0.164,0,13,USP1
11339,0,0.384092606,0.547,0.037,0,13,MECR
11340,0,0.384056215,0.822,0.227,0,13,LBR
11341,0,0.383832453,0.507,0.032,0,13,ICA1
11342,0,0.383591141,0.713,0.125,0,13,ISCA2
11343,0,0.383562747,0.517,0.039,0,13,KIF11
11344,0,0.383495335,0.929,0.398,0,13,NDUFB10
11345,0,0.383389801,0.995,0.876,0,13,RPS16
11346,0,0.382379465,0.696,0.116,0,13,MRPS23
11347,0,0.382328029,0.507,0.026,0,13,OIP5
11348,0,0.382136441,0.572,0.051,0,13,PUS1
11349,0,0.382038506,0.675,0.097,0,13,HDDC3
11350,0,0.381863411,0.601,0.073,0,13,KLHL18
11351,0,0.381626486,0.622,0.069,0,13,DNAJC11
11352,0,0.381593306,0.865,0.27,0,13,ADRM1
11353,0,0.381485453,0.906,0.343,0,13,PSMF1
11354,0,0.381441087,0.444,0.013,0,13,HPDL
11355,0,0.381372022,0.361,0.004,0,13,THRB
11356,0,0.381334076,0.567,0.043,0,13,DSN1
11357,0,0.38124978,0.701,0.131,0,13,MRPL24
11358,0,0.381188057,0.394,0.014,0,13,CTDSPL
11359,0,0.381065463,0.487,0.016,0,13,SLC25A15
11360,0,0.380850443,0.993,0.864,0,13,RPL24
11361,0,0.380848931,0.874,0.198,0,13,SLC25A37
11362,0,0.380236466,0.474,0.049,0,13,NCEH1
11363,0,0.380200323,0.871,0.266,0,13,OSTC
11364,0,0.379987778,0.521,0.033,0,13,RCCD1
11365,0,0.379981275,0.967,0.514,0,13,FUS
11366,0,0.379673258,0.716,0.121,0,13,TIMM17A
11367,0,0.379519629,0.458,0.029,0,13,HJURP
11368,0,0.379483238,0.958,0.555,0,13,PCBP1
11369,0,0.379298982,0.601,0.059,0,13,RPF2
11370,0,0.379056034,0.744,0.139,0,13,NELFCD
11371,0,0.378613365,0.457,0.029,0,13,CDCA2
11372,0,0.377903413,0.797,0.197,0,13,RPIA
11373,0,0.377845108,0.577,0.055,0,13,VKORC1L1
11374,0,0.377815565,0.591,0.061,0,13,ZFYVE21
11375,0,0.377702093,0.941,0.368,0,13,TKT
11376,0,0.376974981,0.613,0.081,0,13,CASP3
11377,0,0.376943652,0.953,0.502,0,13,UQCR10
11378,0,0.376557701,0.663,0.089,0,13,PPME1
11379,0,0.376441957,0.829,0.219,0,13,NDUFS2
11380,0,0.37617596,0.529,0.107,0,13,HBM
11381,0,0.376121331,0.907,0.336,0,13,NOL7
11382,0,0.375315538,0.768,0.156,0,13,QARS1
11383,0,0.374988741,0.715,0.128,0,13,PSMC2
11384,0,0.374918879,0.632,0.074,0,13,MAGOHB
11385,0,0.374361591,0.764,0.161,0,13,FPGS
11386,0,0.37427438,0.659,0.095,0,13,NDUFAF4
11387,0,0.373469568,0.667,0.116,0,13,HSPH1
11388,0,0.373393092,0.674,0.102,0,13,ROCK2
11389,0,0.372691068,0.601,0.071,0,13,RRP1
11390,0,0.372606049,0.98,0.655,0,13,SNRPD2
11391,0,0.372351134,0.825,0.221,0,13,CIAO2A
11392,0,0.371977309,0.607,0.089,0,13,SELENBP1
11393,0,0.371845771,0.532,0.041,0,13,IFI27L1
11394,0,0.37141965,0.631,0.083,0,13,MED8
11395,0,0.371402456,0.307,0.028,0,13,MED12L
11396,0,0.371401541,0.823,0.214,0,13,SRRT
11397,0,0.371282067,0.979,0.678,0,13,SRP14
11398,0,0.370680481,0.681,0.107,0,13,MRPS10
11399,0,0.370671358,0.989,0.819,0,13,RPL27
11400,0,0.370372997,0.767,0.148,0,13,DHX15
11401,0,0.370307405,0.566,0.104,0,13,H2AC20
11402,0,0.37006994,0.37,0.004,0,13,GAD1
11403,0,0.370004097,0.603,0.082,0,13,COQ8A
11404,0,0.369716035,0.466,0.034,0,13,MLC1
11405,0,0.369448884,0.734,0.148,0,13,VPS13A
11406,0,0.369266811,0.562,0.054,0,13,CNTLN
11407,0,0.369245254,0.996,0.868,0,13,RPL5
11408,0,0.369143498,0.677,0.098,0,13,EI24
11409,0,0.369113176,0.847,0.216,0,13,PNP
11410,0,0.368717969,0.865,0.268,0,13,MAGOH
11411,0,0.368546706,0.512,0.036,0,13,NUF2
11412,0,0.36851722,0.588,0.056,0,13,PTRH2
11413,0,0.368303504,0.804,0.19,0,13,GRHPR
11414,0,0.368255992,0.723,0.132,0,13,HDAC3
11415,0,0.368247902,0.933,0.396,0,13,NDUFB7
11416,0,0.36778004,0.712,0.12,0,13,ARL6IP6
11417,0,0.367427233,0.743,0.145,0,13,C6orf89
11418,0,0.367386995,0.668,0.105,0,13,ALG3
11419,0,0.367334635,0.765,0.194,0,13,DCAF11
11420,0,0.366859861,0.576,0.054,0,13,UMPS
11421,0,0.366299581,0.557,0.047,0,13,MAP7
11422,0,0.365854109,0.651,0.082,0,13,MRPS22
11423,0,0.365813305,0.648,0.079,0,13,GPN3
11424,0,0.365797548,0.819,0.25,0,13,NME2
11425,0,0.365630211,0.66,0.085,0,13,FN3KRP
11426,0,0.365507992,0.899,0.301,0,13,ANAPC5
11427,0,0.365451863,0.539,0.049,0,13,RRP9
11428,0,0.365393792,0.662,0.093,0,13,HAUS1
11429,0,0.3651286,0.728,0.135,0,13,CDYL
11430,0,0.364878088,0.52,0.037,0,13,PARPBP
11431,0,0.363832754,0.713,0.129,0,13,GRPEL1
11432,0,0.363801411,0.686,0.109,0,13,ARMC10
11433,0,0.363623848,0.864,0.254,0,13,ACADVL
11434,0,0.362759594,0.492,0.028,0,13,DEPDC1B
11435,0,0.361813235,0.722,0.136,0,13,MIR4435-2HG
11436,0,0.361461734,0.478,0.037,0,13,RACGAP1
11437,0,0.361408531,0.684,0.117,0,13,MZT1
11438,0,0.361365515,0.572,0.057,0,13,MRPS28
11439,0,0.360837142,0.642,0.088,0,13,PELP1
11440,0,0.360753896,0.66,0.095,0,13,MLST8
11441,0,0.360206614,0.527,0.053,0,13,AGFG2
11442,0,0.360139437,0.584,0.059,0,13,RFK
11443,0,0.360033524,0.75,0.137,0,13,PTMS
11444,0,0.359691302,0.352,0.001,0,13,KRT13
11445,0,0.359583366,0.817,0.224,0,13,FUNDC2
11446,0,0.359492262,0.769,0.164,0,13,CARHSP1
11447,0,0.35944223,0.558,0.036,0,13,EPDR1
11448,0,0.359275914,0.548,0.104,0,13,BEX3
11449,0,0.359243741,0.731,0.137,0,13,NDUFV3
11450,0,0.358068468,0.67,0.102,0,13,TARS1
11451,0,0.357858502,0.574,0.062,0,13,PPRC1
11452,0,0.357630705,0.79,0.178,0,13,NUDT21
11453,0,0.357479775,0.572,0.056,0,13,HAUS6
11454,0,0.357377452,0.493,0.048,0,13,LINC01572
11455,0,0.357200285,0.725,0.147,0,13,RPA1
11456,0,0.356739026,0.656,0.097,0,13,TIMM9
11457,0,0.356521521,0.855,0.252,0,13,UQCRC2
11458,0,0.356271399,0.731,0.134,0,13,NAE1
11459,0,0.35611816,0.618,0.073,0,13,WDR5
11460,0,0.355813974,0.454,0.024,0,13,ESCO2
11461,0,0.355482428,0.358,0.003,0,13,SLC16A9
11462,0,0.355335461,0.592,0.065,0,13,EXOSC3
11463,0,0.355052345,0.804,0.191,0,13,EMC6
11464,0,0.354866381,0.458,0.04,0,13,FBXO5
11465,0,0.354782871,0.709,0.122,0,13,VRK2
11466,0,0.354770716,0.783,0.164,0,13,EIF4A3
11467,0,0.35473938,0.317,0.003,0,13,GAL
11468,0,0.354594131,0.923,0.371,0,13,TRA2B
11469,0,0.354545834,0.781,0.165,0,13,HSPB11
11470,0,0.354364845,0.475,0.02,0,13,DSCC1
11471,0,0.353947289,0.67,0.111,0,13,NDUFAF2
11472,0,0.353789741,0.685,0.137,0,13,CD320
11473,0,0.3537565,0.505,0.075,0,13,ISYNA1
11474,0,0.35368492,0.996,0.901,0,13,RPS9
11475,0,0.353560402,0.805,0.208,0,13,HSF1
11476,0,0.353511545,0.534,0.05,0,13,MTHFD1L
11477,0,0.353050137,0.644,0.101,0,13,SLC7A1
11478,0,0.352610515,0.425,0.011,0,13,NCS1
11479,0,0.352586972,0.586,0.066,0,13,TP53
11480,0,0.352368882,0.599,0.065,0,13,TMOD1
11481,0,0.35222332,0.996,0.927,0,13,RPL12
11482,0,0.352178646,0.819,0.219,0,13,SDHC
11483,0,0.352158483,0.927,0.372,0,13,UBE2I
11484,0,0.352154235,0.698,0.13,0,13,SYNC
11485,0,0.352153392,0.802,0.195,0,13,BAZ1B
11486,0,0.351894684,0.494,0.029,0,13,XRCC3
11487,0,0.350805706,0.694,0.124,0,13,NIPSNAP2
11488,0,0.350754834,0.479,0.031,0,13,CIT
11489,0,0.350542294,0.81,0.194,0,13,COMMD1
11490,0,0.350190813,0.523,0.04,0,13,WDR4
11491,0,0.350058162,0.52,0.037,0,13,PPIL1
11492,0,0.349757008,0.413,0.004,0,13,EPHB4
11493,0,0.34973701,0.515,0.041,0,13,CEP152
11494,0,0.349628698,0.478,0.032,0,13,HACD1
11495,0,0.349252034,0.751,0.144,0,13,PSMD14
11496,0,0.348812724,0.632,0.091,0,13,LARP4
11497,0,0.348621556,0.885,0.299,0,13,DNAJC8
11498,0,0.348533289,0.984,0.882,0,13,MT-ND1
11499,0,0.348526022,0.892,0.31,0,13,PCM1
11500,0,0.348479729,0.515,0.036,0,13,CEP57L1
11501,0,0.348421429,0.683,0.109,0,13,ASH2L
11502,0,0.348392837,0.967,0.588,0,13,COX6C
11503,0,0.348256593,0.877,0.308,0,13,METTL26
11504,0,0.348224062,0.816,0.204,0,13,HTATSF1
11505,0,0.347534838,0.491,0.032,0,13,TESMIN
11506,0,0.347528947,0.838,0.239,0,13,EMC4
11507,0,0.347451475,0.67,0.107,0,13,MRPL58
11508,0,0.347291625,0.971,0.644,0,13,ELOB
11509,0,0.346916761,0.71,0.127,0,13,WDR74
11510,0,0.3467795,0.696,0.115,0,13,RNF24
11511,0,0.346708361,0.833,0.278,0,13,JPT1
11512,0,0.346707654,0.426,0.013,0,13,C16orf95
11513,0,0.346603754,0.411,0.007,0,13,CLCN4
11514,0,0.346551416,0.684,0.117,0,13,TOPBP1
11515,0,0.346447032,0.693,0.127,0,13,PUM3
